0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,15695,18468,9043,2042,9449,3378,15599,14287
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22534,171
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4006,5023,15353,14617,8992,780,270,9949
0,0,0,0,0,0,0,0,0,0,19558,12640,2801,17516,11428,13687,22387,1954,22282,1010,12640,17760
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19365,14789,7992,1680
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090,22620,6121,2289
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18253,17308
0,0,0,0,0,0,0,0,0,0,0,2036,11618,18253,3048,22382,8344,4223,13718,17659,14241,10830
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5014,1356,2752,8144
0,0,0,0,0,0,0,0,0,0,0,0,0,0,15052,2282,20768,3321,11519,19253,10830,11229
0,0,0,0,0,0,0,0,0,17196,22620,14586,16891,3180,4113,15599,7089,8774,19365,3180,5661,6638
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6393,8770,5741,15861,14623,9164
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18238,6097
0,0,0,0,0,0,0,0,0,0,0,0,0,3378,9848,12931,14188,15695,15200,12864,19183,8767
0,0,0,0,0,0,0,0,0,0,0,0,9990,21503,12646,13123,6074,8696,9096,17968,8202,21525
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4842,13963,2474,1495,8627
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8992,15695,18072,12740,5178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3180,2362,12683
0,0,0,0,0,0,0,0,0,0,0,0,0,14287,16556,9442,3834,13542,19797,18623,3321,17582
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5155,12717,3747,20094,7880,15593
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,8992,16916,15613,9765
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15795
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16809,19797,18947,4793,11519,16019,4374,2568
0,0,0,0,0,0,0,0,0,0,0,0,0,0,21541,19797,20773,11682,15453,1453,8135,13198
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,19797,15564
0,0,0,0,0,0,0,0,0,0,0,0,15695,1522,18354,4006,7045,2917,13237,18072,18590,20773
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15225,21541,4223,4258
0,0,0,0,0,14440,14440,4006,15354,20194,15801,3180,17578,18903,18830,8769,17178,6393,17178,22385,8046,22225
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19905,2589,12090,8113,8113
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14241,3180,9765,5127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12828,7015
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4006,4165,11273,8222
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14241,21768,3629,16809,18928,10570
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4926,6778,4716,20825,16086,15695
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17720
0,0,0,0,0,0,0,0,0,0,0,0,19170,15353,12792,22369,3152,2903,22703,16337,4970,4170
0,0,0,0,0,0,0,0,0,0,0,8049,5921,6927,11125,2633,18072,20017,7587,7587,15828,10763
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21400,14087,4006,18952,22163,5178,14287
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5263,13687,22324,10720,4364,14345,9820,8042,9820
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10228,22282,6698,9153,11986
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6521,22701
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18333,9225
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1817,4821,10074,19082,2917,12894,16374,2917
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11992,15003,780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,4223,11261,233,8767,10396,10564
0,0,0,0,0,0,0,0,0,0,0,0,0,16809,5650,8265,1738,9153,19797,8265,22381,10830
0,0,0,0,0,0,0,0,0,0,0,0,0,4006,10128,8769,21829,20586,5335,17195,17516,4677
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9820,9289,3093
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14438,10830,11482,21138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2238,6469,17879,5431,12946
0,0,0,0,0,0,0,0,0,0,0,0,4223,8344,4623,161,10830,12931,15825,18649,2513,19087
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,8202
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15457,16337
0,0,0,0,0,0,0,0,0,0,17168,19627,3180,19309,3180,16684,19253,15336,6587,22221,2917,4762
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21349,5389
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,8189,16337,10918,14714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18379,18903,18826,12775,22723
0,0,0,0,0,0,0,0,0,0,0,0,0,5263,14918,12998,16543,7688,14789,9660,21601,22553
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10074,12119,17168,2513,14054,12787,2513
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3193,20563,14246
0,0,0,0,0,0,0,0,0,0,0,0,509,17178,4713,509,17178,22369,21117,4994,4364,18816
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4970,12683,12683,17406,15695,10410,4970,17406
0,0,0,0,0,0,0,0,0,0,0,0,0,15695,10410,1132,11519,14188,1453,1356,4346,1132
0,0,0,0,0,0,0,0,0,0,0,8648,6312,2568,16960,1655,3797,10801,1522,1522,3677,18196
0,0,0,0,0,0,0,0,0,7615,22642,9785,902,4275,10736,6682,4549,11992,8770,16431,4354,3897
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2808,16689,17586,4893,6584,2953,11279,1680
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4961,4419,11992,17168,20296,17542,4887
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18882
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22223,11714,234,19797,9410,10747
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20899,10372,9788
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11992,4113,15239,10830,1453,9939
0,0,0,0,0,0,0,0,0,0,9338,4113,14087,5631,19602,16891,2740,22317,14053,20899,5607,21962
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11114,88,7819
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19075,3180,1522,21768
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9008,12143,723
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4713,7493,17820,4223
0,0,0,0,0,0,0,0,0,0,0,14241,22723,20891,1522,6255,18903,19227,17406,8344,376,4223
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4223,8344,5834,3048
0,0,0,0,0,0,0,0,15768,19170,14053,7949,20869,2844,20869,17195,16955,14657,9643,20899,6369,18212
0,0,0,0,0,0,0,0,0,0,13559,17178,5180,8094,17516,1527,13601,20631,12683,7949,9481,22614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14223,6016,17168,9153,12665,6288
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6089,14842,11992,9065,3419
0,0,0,0,0,0,0,0,0,0,0,0,0,6097,15626,8764,13559,15862,12322,9949,19993,4006
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453,15888
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17196,7558,14241,10830,5480,828,11995,14205
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5471,17760,15593,9403,1956
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7949,8964,20768,8480,4645
0,0,0,0,0,0,0,9033,1549,13767,6941,17759,6638,3748,4423,9660,10610,7015,12737,1549,16282,7015
0,0,0,0,0,0,0,0,0,0,0,0,0,19558,6089,8783,6006,8783,18663,19538,3694,8783
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16126,15725,14790,18468,13021,9274,1101,19288
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9820,5359,17711,4633,5431,15225
0,0,0,0,0,0,0,0,13420,19993,19797,9564,20209,14431,19797,5662,18903,8769,1754,14789,6817,16860
0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,15599,7688,14053,11992,8770,7949,13645
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19558
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10263
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7260,4223,7350,19336,21541,12946,88,21117
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16809,19068,4223,5389,15828,15712
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5014,7432,6393,8770,8764,20427,6449,10851
0,0,0,0,0,0,0,0,0,0,0,0,15773,10228,14345,7260,1618,3180,11506,22283,8124,8265
0,0,0,0,0,0,0,0,0,0,0,0,5834,16545,14241,15599,14814,15481,19055,18072,9338,1356
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7809,21742,362,9153,14139
0,0,0,0,0,0,0,0,0,0,9820,15353,4113,11519,88,9033,249,1251,8383,13015,18167,3093
0,0,0,0,0,0,0,0,0,3800,17516,1527,22010,9873,19818,9662,1453,8838,10163,21541,19797,12090
0,0,0,0,0,0,0,0,0,0,4842,10830,3805,22133,156,17694,10044,22613,5785,8010,3213,9820
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12985,3736,19374,11351,4393
0,0,0,0,0,0,0,0,0,0,0,16514,22500,12862,2340,13559,12881,17196,21125,6195,14188,6097
0,0,0,0,0,0,0,0,0,0,0,19558,22277,16809,14515,3257,15539,6080,8992,16173,14990,7615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18776,16411,18253,4145,21455,2011,21099,322
0,0,0,0,0,0,0,0,0,0,0,0,12119,21250,21948,15801,5527,15828,14188,20904,7437,8107
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17615,1956,2188,9711,17760,5431,9939
0,0,0,0,0,0,0,0,0,0,0,0,0,19802,9259,12931,19478,15593,13276,18501,8144,17578
0,0,0,0,0,0,0,11604,4113,19360,19009,4137,18241,6781,2612,18609,111,4776,13401,8297,18429,22463
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15662,16241,4423
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18126,22723,5889,15457
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7688,6145,10830,7688,20945,4623,20427
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2917,8004,19374,17295
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10410,4023,9392,15226,19558,13802,14054,17857
0,0,0,0,0,0,0,0,0,0,0,0,3826,92,21626,6939,4223,22715,1984,9225,9765,13320
0,0,0,0,0,0,0,0,0,0,18785,22328,16229,1453,14749,1460,5620,21672,10899,19713,14054,14968
0,0,0,0,0,0,0,0,0,0,0,0,19558,19128,3419,10945,17559,238,240,19420,6088,20808
0,0,0,0,0,0,0,0,0,0,0,0,11604,11992,2259,10185,4642,11068,11078,21231,7928,16545
0,0,0,0,0,0,0,0,0,0,0,0,0,7949,3805,641,18393,19992,22387,16840,17516,15828
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8816,17120,1132,16088,12090,2238,15657,1132
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10410,13718,3779,22530
0,0,0,0,0,0,0,0,0,0,0,0,6274,3460,16254,22425,5471,18072,22425,21908,9153,6584
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7392,20202,4006,2917,14440
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18663,9403,3418,11007,1984,2874,1984,22277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5125,3547,21101,19558,15045,5211,15653
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17645,19364,16567
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22568,15822,9403
0,0,0,0,0,0,0,0,0,0,13749,15217,238,8265,3723,2681,13749,13726,12443,7749,11682,9679
0,0,0,0,0,0,0,0,0,0,0,0,0,0,13524,4234,19797,13139,22223,19170,8413,13852
0,0,0,0,0,0,0,0,0,0,0,12762,21119,18751,17694,10632,13524,8177,9643,12213,3418,3093
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14188,16051,17720,16577
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19047,18468,4113,3180,17683
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453,16809,4713,2238,21948,16334,18903,18830
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648,7688
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12906,20532,7798
0,0,0,0,0,0,0,0,9207,1611,11992,2916,5958,15052,20563,19797,13476,3058,14789,2274,367,11149
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5308,9315,22620,17178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17771,2808,20171,4839,7735
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12737,9013,3649,5475,10610
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8484,21084,22620,17910,9765,17541,13627
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22225,6285,14195
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19948,14965,4223
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954,12712,6052,8607,4514,12559,10569,6115
0,0,0,0,0,0,0,0,0,0,0,0,0,21281,12948,9949,8118,11955,15375,11273,12310,3090
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,8265,12119,3499,9153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19047,11682,1452,9008,15225,8189,20075
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17047
0,0,0,0,0,0,0,0,0,17516,8872,5982,8872,8248,5413,19617,8248,2670,16618,13588,7278,1116
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,8202,18196,7312,15695,22587
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12119,5304,5033,8265,15386
0,0,0,0,0,0,0,0,0,0,0,0,0,0,21400,15319,14294,3093,7104,3542,6288,18212
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17321,21543,1011,16106,3920,19797,1132
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20100,9709,5740,14871
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17084,7575,8989,17178,6444,5389
0,0,0,0,0,0,0,0,16131,453,15555,12683,11604,11992,5964,7444,17163,1453,2149,11377,15386,8265
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,2801,9765,15599
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9765,8501,88,5664
0,0,0,0,0,0,0,0,0,0,0,0,3180,1055,12683,13399,21185,17115,7183,3747,10900,21096
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15599,14789,19003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18468,4113,21936,18072,7688,14053,10762,7688
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9549,12321,5332,12881,2025
0,0,0,0,0,0,0,0,0,0,0,0,0,10382,3256,948,5359,13833,17006,5950,86,14053
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17720,17760,13952,1010,20563,7132,20479,21593
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20830
0,0,0,0,0,0,0,0,0,0,0,0,17694,12279,22462,17645,14900,20832,20156,3459,19857,15719
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7736,20619,10410,12677
0,0,0,0,0,0,0,0,0,0,0,9949,3124,8683,9153,16129,9153,13248,22445,8992,2131,3035
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2188,21541,17760,15593,13778,15237,17139
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4113,14152,11519,9153,16088
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20432,9949,4434
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12897,12897,6451,21900,6584,13793
0,0,0,0,0,0,0,0,10621,4113,14087,3180,14564,15375,8211,2999,7201,12789,10469,10568,2999,6444
0,0,0,0,0,0,0,0,0,0,0,0,17645,7260,14438,9245,7260,563,20124,4713,22721,16686
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17720,6393,8770,1282
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3213,13830,13177,8992,16809,4383,6131
0,0,0,0,0,0,0,0,0,0,0,0,9765,4689,13524,20264,20656,22703,8636,15631,8144,17760
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4223,8344,9153,7688
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,12119,8992,17614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17084,9820,22277,4006
0,0,0,0,0,0,0,0,0,0,0,0,13119,14743,19082,8947,21948,4223,13119,10724,16830,15173
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14087,401,13524,619,14054
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22727,5023,9949,9643,19853
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18776,17975,17448,10570,17975,9820,17820,22282
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16809,3152,14152,2006,4434
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20899,4277,1642,21111,9820
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12042,4454,7949,2115
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11391,8243,1409,6337,1101
0,0,0,0,0,0,0,0,0,0,0,0,20174,12770,88,19580,1940,13541,4079,16995,16995,16995
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14211,7949,18314
0,0,0,0,0,0,0,0,0,0,0,20916,4487,11806,14053,10621,7586,12567,3048,10449,8953,19214
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13963,13963,18761,1956,4205,3093
0,0,0,0,0,0,0,0,0,0,0,7068,545,12439,5217,13589,14188,5417,3723,9410,19227,88
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8205,6038,2660
0,0,0,0,0,0,0,0,0,0,0,7325,19033,6697,21948,14497,10850,16431,2188,6697,18196,15593
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8018,12135,12090,2238,20919
0,0,0,0,0,0,0,0,0,0,0,0,0,9033,12176,12313,19227,21386,12733,12176,12946,21900
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686,16634,11214,4223,4223
0,0,0,0,0,0,0,0,0,0,0,22205,537,3033,2543,17061,15613,18072,2388,3850,2042,5628
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,4113,7688,19008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4620,15626,2667
0,0,0,0,0,0,0,0,0,0,0,0,14241,22723,2305,3155,6104,6451,2188,18435,5958,13484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14241,22436,10830
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8344,21215
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,6484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,16453,5178,6740,4543,15998,6108,7949
0,0,0,0,0,0,0,0,0,0,0,0,0,15613,22222,6444,1747,6672,2411,12019,19915,13595
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11992,12977,7392,14110,545,11714,8018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17647,19558
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12603,4165,22225
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22620
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9820,7949,7368,7688,92,19374,234,9660
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15564,18419
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12762,6587,12931,21541,11714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8947,8513,12087,1384,12931,15173,10830,10074
0,0,0,0,0,0,6424,17178,11396,12946,7103,6424,2380,5051,19857,14282,22534,6424,17178,17178,3492,6858
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14241,22462,1410,15807,5664
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3180,908,20386,2998,19270,17985
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11679,16337,21855,22703,17245
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6177,12090,11714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10610,2562,14053
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12119,14241,145,10830
0,0,0,0,0,0,0,0,0,0,0,12265,2917,17694,14891,221,14823,17726,22381,17726,17584,6248
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15773,17477,10830,15492,10982,10477,13785
0,0,0,0,0,0,0,0,0,0,0,6285,14343,12143,939,20743,13699,12566,5149,12059,14056,11018
0,0,0,0,0,0,0,0,0,0,16809,2808,18072,9660,2388,7949,10453,3931,15644,19857,19016,21231
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595,14360,18295,13318
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9949,88
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12075,1511,3180,8152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19558,14054,12787
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12651,11992,9174,5590,9765
0,0,0,0,0,0,0,0,0,11604,18253,12146,18286,10406,12077,21311,13308,16131,10255,6451,14053,19797
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5527,8344,12143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21541,4223
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19722,15338,19617,9136
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22085,4006,6217,9764,433,19253
0,0,0,0,0,0,0,0,0,0,0,0,0,0,21976,13778,8683,12143,20583,18072,5863,8459
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14623,5389,20027
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17401,16290,11279
0,0,0,0,0,0,0,0,0,0,0,0,0,1452,21406,17139,6584,22614,8452,14188,16150,9727
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7688,14732
0,0,0,0,0,0,0,0,0,0,0,0,4361,9153,8144,15795,17726,9153,8755,9660,10830,17726
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21227,1671,12404,4307,1010,17760
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14053,8113,9153,9185
0,0,0,0,0,0,0,0,0,0,0,0,11604,11992,3418,17459,18394,17975,18660,11992,8770,1522
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21400,1956,12770,8774,9164,7114,12683
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2569,2917,5868
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10621,4113,11519,8144,12119,907,6960,12775
0,0,0,0,0,0,0,0,0,0,0,0,8372,19288,1301,1988,3093,21779,20301,17753,15684,11300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2569,10929
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,17516,8872,14776,3539
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17178,4713,21303,17178,18072,2569,3539,17178
0,0,0,0,0,0,0,0,0,0,0,0,18952,21625,20733,22226,17196,2901,2895,13316,1010,16216
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3180,15468,8144,8189,14829,8265
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12782,780,15613
0,0,0,0,0,0,0,0,0,835,5631,2917,17741,22047,9008,7947,20843,9820,1511,20706,9153,9153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10074,18455,6522,11992,21844,5370
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11591
0,0,0,0,0,0,0,0,0,0,0,0,0,14440,5389,14188,6681,9371,9096,14053,15283,88
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16891,22277,21386,22385,7297
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12787,7851,1931
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2198,20018,6444,13678,16708
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2999,7889,5486,6395,6697,12683,3093
0,0,0,0,0,0,0,0,0,0,0,0,17720,14188,17069,9060,19812,20241,17968,7825,10964,362
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19813
0,0,0,0,0,0,0,0,0,0,0,0,15050,21498,8662,16019,21090,6071,21234,1453,2807,22687
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4947,11279,18312,18928,4647,17178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5834,4574
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15631
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12185,20358,17694,9949,4447,13794,2238,20045
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453,19797,1961,16473
0,0,0,0,0,0,0,0,0,0,0,0,8265,18501,16247,232,13276,17276,20960,7021,3832,6850
